"party","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"CDU/CSU","1985","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"CDU/CSU","1985","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"CDU/CSU","1985","Brandenburg","direct migration background","","","","","2"
"CDU/CSU","1985","Brandenburg","indirect migration background","","","","","2"
"CDU/CSU","1985","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"CDU/CSU","1985","Bremen","direct migration background","4","","","","2"
"CDU/CSU","1985","North Rhine-Westphalia","no migration background","577","0.434055432395859","0.407626479172864","0.460484385618854","2"
"CDU/CSU","1985","North Rhine-Westphalia","indirect migration background","5","","","","2"
"CDU/CSU","1985","Hesse","no migration background","156","0.381344618946941","0.335220668155588","0.427468569738295","2"
"CDU/CSU","1985","Hesse","direct migration background","23","","","","2"
"CDU/CSU","1985","Rhineland-Palatinate,Saarland","no migration background","137","0.420018032617575","0.366522757141792","0.473513308093359","2"
"CDU/CSU","1985","Lower Saxony","no migration background","228","0.408184496124959","0.367870907613495","0.448498084636423","2"
"CDU/CSU","1985","Baden-Württemberg","indirect migration background","2","","","","2"
"CDU/CSU","1985","Bavaria","direct migration background","51","0.539470999497676","0.4574893858448","0.621452613150551","2"
"CDU/CSU","1985","Berlin","direct migration background","3","","","","2"
"CDU/CSU","1985","Berlin","indirect migration background","","","","","2"
"CDU/CSU","1985","Brandenburg","no migration background","","","","","2"
"CDU/CSU","1985","North Rhine-Westphalia","direct migration background","50","0.371313696164013","0.312585197183543","0.430042195144482","2"
"CDU/CSU","1985","Hesse","indirect migration background","1","","","","2"
"CDU/CSU","1985","Rhineland-Palatinate,Saarland","direct migration background","6","","","","2"
"CDU/CSU","1985","Baden-Württemberg","no migration background","332","0.487542873708135","0.450029071993592","0.525056675422678","2"
"CDU/CSU","1985","Bavaria","no migration background","478","0.56605092709791","0.532732402364427","0.599369451831393","2"
"CDU/CSU","1985","Bavaria","indirect migration background","2","","","","2"
"CDU/CSU","1985","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"CDU/CSU","1985","Baden-Württemberg","direct migration background","50","0.347446657905827","0.289118241349845","0.405775074461809","2"
"CDU/CSU","1985","Berlin","no migration background","61","0.391699995761347","0.316992898859951","0.466407092662743","2"
"FDP","1985","Schleswig-Holstein","direct migration background","","","","","3"
"FDP","1985","Schleswig-Holstein","no migration background","6","","","","3"
"FDP","1985","Lower Saxony","no migration background","34","0.063394443913444","0.0434080703693142","0.0833808174575738","3"
"FDP","1985","Hamburg","indirect migration background","","","","","3"
"FDP","1985","Bremen","no migration background","","","","","3"
"FDP","1985","Rhineland-Palatinate,Saarland","no migration background","10","","","","3"
"FDP","1985","Hamburg","direct migration background","1","","","","3"
"FDP","1985","Bremen","direct migration background","","","","","3"
"FDP","1985","Lower Saxony","indirect migration background","","","","","3"
"FDP","1985","North Rhine-Westphalia","no migration background","48","0.0336811674821119","0.0240611866488996","0.0433011483153242","3"
"FDP","1985","North Rhine-Westphalia","direct migration background","4","","","","3"
"FDP","1985","Hamburg","no migration background","4","","","","3"
"FDP","1985","Hesse","indirect migration background","","","","","3"
"FDP","1985","North Rhine-Westphalia","indirect migration background","","","","","3"
"FDP","1985","Lower Saxony","direct migration background","1","","","","3"
"FDP","1985","Bremen","indirect migration background","","","","","3"
"FDP","1985","Schleswig-Holstein","indirect migration background","","","","","3"
"FDP","1985","Hesse","direct migration background","2","","","","3"
"FDP","1985","Baden-Württemberg","no migration background","39","0.0636729154669712","0.0453477854481707","0.0819980454857716","3"
"FDP","1985","Baden-Württemberg","direct migration background","2","","","","3"
"FDP","1985","Baden-Württemberg","indirect migration background","","","","","3"
"FDP","1985","Hesse","no migration background","14","","","","3"
"FDP","1985","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"FDP","1985","Berlin","direct migration background","","","","","3"
"FDP","1985","Berlin","indirect migration background","","","","","3"
"FDP","1985","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"FDP","1985","Bavaria","no migration background","26","","","","3"
"FDP","1985","Bavaria","indirect migration background","","","","","3"
"FDP","1985","Berlin","no migration background","6","","","","3"
"FDP","1985","Brandenburg","indirect migration background","","","","","3"
"FDP","1985","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"FDP","1985","Bavaria","direct migration background","1","","","","3"
"FDP","1985","Brandenburg","no migration background","","","","","3"
"FDP","1985","Brandenburg","direct migration background","","","","","3"
"FDP","1985","Saxony","no migration background","","","","","3"
"FDP","1985","Saxony-Anhalt","no migration background","","","","","3"
"FDP","1985","Saxony-Anhalt","direct migration background","","","","","3"
"FDP","1985","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"FDP","1985","Saxony","direct migration background","","","","","3"
"FDP","1985","Mecklenburg-Western Pomerania","no migration background","","","","","3"
"FDP","1985","Saxony","indirect migration background","","","","","3"
"FDP","1985","Saxony-Anhalt","indirect migration background","","","","","3"
"FDP","1985","Thuringia","direct migration background","","","","","3"
"FDP","1985","Thuringia","indirect migration background","","","","","3"
"FDP","1985","Thuringia","no migration background","","","","","3"
"Grüne","1985","Schleswig-Holstein","direct migration background","1","","","","4"
"Grüne","1985","Schleswig-Holstein","no migration background","11","","","","4"
"Grüne","1985","Schleswig-Holstein","indirect migration background","1","","","","4"
"Grüne","1985","Hamburg","indirect migration background","","","","","4"
"Grüne","1985","Hamburg","no migration background","6","","","","4"
"Grüne","1985","Hamburg","direct migration background","4","","","","4"
"Grüne","1985","Lower Saxony","direct migration background","3","","","","4"
"Grüne","1985","Lower Saxony","indirect migration background","","","","","4"
"Grüne","1985","Bremen","no migration background","3","","","","4"
"Grüne","1985","Lower Saxony","no migration background","34","0.0570818042970505","0.0380528075763024","0.0761108010177986","4"
"Grüne","1985","Bremen","direct migration background","","","","","4"
"Grüne","1985","Bremen","indirect migration background","","","","","4"
"Grüne","1985","North Rhine-Westphalia","indirect migration background","2","","","","4"
"Grüne","1985","North Rhine-Westphalia","no migration background","94","0.0620120082492677","0.0491515348975045","0.074872481601031","4"
"Grüne","1985","North Rhine-Westphalia","direct migration background","25","","","","4"
"Grüne","1985","Hesse","no migration background","56","0.110937896767899","0.0811150357389845","0.140760757796814","4"
"Grüne","1985","Rhineland-Palatinate,Saarland","no migration background","21","","","","4"
"Grüne","1985","Rhineland-Palatinate,Saarland","direct migration background","3","","","","4"
"Grüne","1985","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Grüne","1985","Thuringia","direct migration background","","","","","4"
"Grüne","1985","Hesse","direct migration background","17","","","","4"
"Grüne","1985","Hesse","indirect migration background","","","","","4"
"Grüne","1985","Baden-Württemberg","indirect migration background","1","","","","4"
"Grüne","1985","Bavaria","no migration background","34","0.0344454607298157","0.0221853884058554","0.046705533053776","4"
"Grüne","1985","Saxony","direct migration background","","","","","4"
"Grüne","1985","Saxony-Anhalt","direct migration background","","","","","4"
"Grüne","1985","Saxony-Anhalt","indirect migration background","","","","","4"
"Grüne","1985","Thuringia","no migration background","","","","","4"
"Grüne","1985","Thuringia","indirect migration background","","","","","4"
"Grüne","1985","Baden-Württemberg","no migration background","40","0.0557439177887325","0.0385252501420024","0.0729625854354627","4"
"Grüne","1985","Baden-Württemberg","direct migration background","14","","","","4"
"Grüne","1985","Bavaria","direct migration background","6","","","","4"
"Grüne","1985","Bavaria","indirect migration background","2","","","","4"
"Grüne","1985","Berlin","no migration background","20","","","","4"
"Grüne","1985","Berlin","direct migration background","10","","","","4"
"Grüne","1985","Brandenburg","direct migration background","","","","","4"
"Grüne","1985","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Grüne","1985","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Grüne","1985","Saxony","no migration background","","","","","4"
"Grüne","1985","Saxony","indirect migration background","","","","","4"
"Grüne","1985","Saxony-Anhalt","no migration background","","","","","4"
"Grüne","1985","Berlin","indirect migration background","","","","","4"
"Grüne","1985","Brandenburg","no migration background","","","","","4"
"Grüne","1985","Brandenburg","indirect migration background","","","","","4"
"Grüne","1985","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"NPD","1985","Schleswig-Holstein","no migration background","","","","","6"
"NPD","1985","Schleswig-Holstein","direct migration background","","","","","6"
"NPD","1985","Schleswig-Holstein","indirect migration background","","","","","6"
"NPD","1985","Hamburg","no migration background","","","","","6"
"NPD","1985","North Rhine-Westphalia","indirect migration background","","","","","6"
"NPD","1985","Berlin","no migration background","","","","","6"
"NPD","1985","Berlin","direct migration background","","","","","6"
